url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-KOY008?ColorId=MDAy0&lvrid=_p_dLCG_gw'],80I-KOY008,80I-KOY008,greenpi padded waterproof jacket,"non-detachable hood front snap button closure two side pockets lined camel, silk and synthetic filling model is wearing a size 40","[['women', 'MAX MARA']]",grey_002,318.0,1060.0,['34 IT'],['34 IT'],"['https://images.lvrcdn.com/c/2024/01/05/e462d89d-c618-4f13-b9f0-2760da43da66/553125dc-75ab-4baf-a946-0fd1f78d9baf20240117111244.JPG', 'https://images.lvrcdn.com/c/2024/01/05/0fefe529-3106-48c8-b8e8-3f30cd02a3d1/0eb38fcf-6f7c-43a7-b8f7-5c3049e7156e20240122135530.JPG', 'https://images.lvrcdn.com/c/2024/01/05/0fefe529-3106-48c8-b8e8-3f30cd02a3d1/7318afd2-2d57-4a12-b99e-f3f883207ca720240122140939.JPG', 'https://images.lvrcdn.com/c/2024/01/05/e462d89d-c618-4f13-b9f0-2760da43da66/839375e3-6d68-4545-859c-c3a1d3880d0320240117111238.JPG', 'https://images.lvrcdn.com/c/2024/01/05/e462d89d-c618-4f13-b9f0-2760da43da66/efe792ec-ac68-4ba1-bf02-6c324a9d818b20240117111232.JPG', 'https://images.lvrcdn.com/c/2024/01/05/e462d89d-c618-4f13-b9f0-2760da43da66/0c90f4c2-5936-4df9-8dbb-de074d305e5b20240117111254.JPG', 'https://images.lvrcdn.com/c/2024/01/05/e462d89d-c618-4f13-b9f0-2760da43da66/1300e0e3-5697-4a95-b9f3-880383eeba8220240117111249.JPG']",False,False,"Main: 100% Polyester, Filling: Synthetic, Camel, Silk",max mara,True,Jacket,Grey,"Polyester, Synthetic, Camel, Silk"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-CD5047?ColorId=MDA00&lvrid=_p_dLCG_gw'],80I-CD5047,80I-CD5047,sondrio belted cady long jumpsuit,back zip closure includes detachable belt model is wearing a size 40 made in italy,"[['women', 'MAX MARA']]",black_004,507.0,1690.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT']","['42 IT', '36 IT', '38 IT', '34 IT', '40 IT']","['https://images.lvrcdn.com/c/2024/06/04/23026862-db6d-4700-b25d-0ec8a8a3b16b/57c4f117-74e2-47fa-9411-38ae45e7113920240605155120.JPG', 'https://images.lvrcdn.com/c/2024/06/10/14fcc581-35c7-4a0c-8262-eaf4aadb9825/cba03263-03f0-4341-b3bb-f480f120123820240611090948.JPG', 'https://images.lvrcdn.com/c/2024/06/10/14fcc581-35c7-4a0c-8262-eaf4aadb9825/701acb20-8361-45e2-8262-1ecbdfea7ff320240611090950.JPG', 'https://images.lvrcdn.com/c/2024/06/04/23026862-db6d-4700-b25d-0ec8a8a3b16b/e0cf22a4-5c7d-4847-b9ec-e13947eb14b820240605155114.JPG', 'https://images.lvrcdn.com/c/2024/06/04/23026862-db6d-4700-b25d-0ec8a8a3b16b/7290f774-8c99-4a02-b0c2-2e8d2cf95b7720240605155117.JPG']",False,False,"64% Triacetate, 36% Polyester",max mara,True,Jumpsuit,Black,"Triacetate, Polyester"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-F4V026?ColorId=MDAx0&lvrid=_p_dLCG_gw'],80I-F4V026,80I-F4V026,scilli coated jersey midi skirt,concealed zip closure model is wearing a size s,"[['women', 'MAX MARA']]",beige_001,92.0,265.0,['XL'],['XL'],"['https://images.lvrcdn.com/c/2024/05/06/b7192b52-69c2-4d73-bda1-fc18f9058a96/4026d344-31aa-444a-b8e8-635b8db6cb9520240507131738.JPG', 'https://images.lvrcdn.com/c/2024/05/06/0f073ce5-5d94-459b-bd12-8b9cafde80ae/7b6cf9e6-6353-42c8-9481-d1bfc2c9fe6320240507102202.JPG', 'https://images.lvrcdn.com/c/2024/05/06/0f073ce5-5d94-459b-bd12-8b9cafde80ae/2d0fa2eb-19d3-45ee-8bce-4eed3ec5ebf020240507102205.JPG', 'https://images.lvrcdn.com/c/2024/05/06/b7192b52-69c2-4d73-bda1-fc18f9058a96/2f1a18ca-0bce-42ce-b4bf-47f4f5bda74020240507131735.JPG', 'https://images.lvrcdn.com/c/2024/05/06/b7192b52-69c2-4d73-bda1-fc18f9058a96/f97976c8-edc7-4ce7-86cd-94f6202936f020240507131732.JPG']",False,False,100% Polyester,max mara,True,Skirt,Beige,Polyester
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4P007?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-F4P007,81I-F4P007,larix cashmere blend knit straight pants,elastic waistband model is wearing a size s,"[['women', 'MAX MARA']]",beige_002,567.0,567.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/24/3fd4c4cd-d65a-4b81-b9b3-3719b3193431/23053e3e-5ce4-4959-a909-b3f4a24bad4620240725130601.JPG', 'https://images.lvrcdn.com/c/2024/07/24/3fd4c4cd-d65a-4b81-b9b3-3719b3193431/dd5f89ce-4a45-4b55-aff2-1dbf4f68aab220240725130555.JPG', 'https://images.lvrcdn.com/c/2024/07/24/3fd4c4cd-d65a-4b81-b9b3-3719b3193431/4d7ec73c-c6d8-4174-8cf2-d16e70f601f720240725130558.JPG']",False,False,"82% Cashmere, 15% Polyamide, 3% Elastane",max mara,False,Pants,Beige,"Cashmere, Polyamide, Elastane"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-WBC029?ColorId=MDAx0&lvrid=_p_dLCG_gw'],80I-WBC029,80I-WBC029,new rodano camel teddy cape,front buckle closures two side pockets lined made in italy,"[['women', 'MAX MARA']]",cammello_001,2250.0,2250.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/09/26/8565b664-6f00-4a5d-a229-1e6ab08b0c7c/d229de9b-03ce-4d22-8254-659041f3e12c20240927120825.JPG', 'https://images.lvrcdn.com/c/2024/09/30/83fbf249-0658-44c4-bfaf-83c5c374f492/618e4820-1c2d-4adb-a971-d1f285dba8e620241001100841.JPG', 'https://images.lvrcdn.com/c/2024/09/26/8565b664-6f00-4a5d-a229-1e6ab08b0c7c/94ebec0a-47e9-4d6b-9851-5b7795f2757720240927120820.JPG', 'https://images.lvrcdn.com/c/2024/09/26/8565b664-6f00-4a5d-a229-1e6ab08b0c7c/1965b073-0043-48f1-a12f-679e100cbdc620240927120816.JPG']",False,False,"Main: 88% Camel, 12% Silk, Details: 100% Calf",max mara,False,Cape,Camel,"Camel, Silk, Calf"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-KOY008?ColorId=MDgx0&lvrid=_p_dLCG_gw'],81I-KOY008,81I-KOY008,jsoft padded down vest,non-detachable hood with drawstring front snap button closure two side pockets model is wearing a size 42,"[['women', 'MAX MARA']]",light beige_081,636.0,636.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/26/e72f7871-283f-4516-958b-8cf98cf1585c/ded6f653-1296-47ba-8c47-61634e7d580820240729082021.JPG', 'https://images.lvrcdn.com/c/2024/07/26/4c38135f-292f-4adc-8058-7e73a00960fd/5f2611ac-713b-48cf-a55b-50896315b21b20240729090853.JPG', 'https://images.lvrcdn.com/c/2024/07/26/4c38135f-292f-4adc-8058-7e73a00960fd/fa6f1546-6531-46fa-a14d-180738ee5cb820240729090850.JPG', 'https://images.lvrcdn.com/c/2024/07/26/4c38135f-292f-4adc-8058-7e73a00960fd/1b60c42d-613d-4db7-8822-6b48b7cc75a520240729090855.JPG', 'https://images.lvrcdn.com/c/2024/07/26/e72f7871-283f-4516-958b-8cf98cf1585c/5989a092-7242-4a2d-bfd6-a619aa02707020240729082016.JPG', 'https://images.lvrcdn.com/c/2024/07/26/e72f7871-283f-4516-958b-8cf98cf1585c/b13e1803-c8c0-49db-ad63-9ed026384a4020240729082013.JPG', 'https://images.lvrcdn.com/c/2024/07/26/e72f7871-283f-4516-958b-8cf98cf1585c/684b6e89-367e-400f-aa7a-6ea53924eb4520240729082018.JPG']",False,False,"Main: 100% Polyamide, Filling: Feathers, Lining: 100% Polyester",max mara,False,Vest,Light Beige,"Polyamide, Feathers, Polyester"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/79I-KOZ024?ColorId=MDI30&lvrid=_p_dF4U_gw'],79I-KOZ024,79I-KOZ024,carnia embroidered linen shirt,length: 72cm front button closure button cuffs embroidered details at cuffs model is wearing a size 40,"[['women', 'WEEKEND MAX MARA']]",ivory/multi_027,194.0,485.0,['46 IT'],['46 IT'],"['https://images.lvrcdn.com/c/2024/02/29/a19c7428-ac7b-4b7d-98b0-75bb4d40cb14/f1214ce0-1475-4e0b-9683-802db3fbafc820240301160354.JPG', 'https://images.lvrcdn.com/c/2024/03/08/43e0ed6a-e18a-494a-992e-2b275782a354/c27b5d53-937c-46a4-b5de-0cbdd3bd6ef120240314095642.JPG', 'https://images.lvrcdn.com/c/2024/03/08/43e0ed6a-e18a-494a-992e-2b275782a354/6b37682d-2570-46d5-b923-2f93b6528cbe20240313153338.JPG', 'https://images.lvrcdn.com/c/2024/02/29/a19c7428-ac7b-4b7d-98b0-75bb4d40cb14/94953ae4-3a57-41b1-8745-8e4a7e93871020240301160358.JPG', 'https://images.lvrcdn.com/c/2024/02/29/a19c7428-ac7b-4b7d-98b0-75bb4d40cb14/1ce6ef4e-f6e3-4ecc-a568-9b9c99f5052a20240301160401.JPG']",False,False,100% Flax,weekend max mara,True,Shirt,Ivory/Multi,Flax
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-Q8M032?ColorId=MDAz0&lvrid=_p_dLCG_gw'],81I-Q8M032,81I-Q8M032,ululato cotton poplin shorts,elastic waistband all over pattern placement may vary model is wearing a size 40,"[['women', 'MAX MARA']]",white/multi_003,245.0,245.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/10/17/36c437af-e025-4705-9727-bf5f1bcf39b0/980a70d4-0b59-4f4e-91fd-d7bf44314fb220241018095454.JPG', 'https://images.lvrcdn.com/c/2024/10/17/0cd17e91-7d51-4bf8-ab9e-a9719b1e51ac/db292f7b-3c1a-4890-8e72-e819362c927320241018110418.JPG', 'https://images.lvrcdn.com/c/2024/10/17/0cd17e91-7d51-4bf8-ab9e-a9719b1e51ac/0016cf37-4370-42d5-ad66-d2dbc589c7ab20241018110421.JPG', 'https://images.lvrcdn.com/c/2024/10/17/36c437af-e025-4705-9727-bf5f1bcf39b0/8319eb54-20dd-4fca-90bc-93630a7975fc20241018095451.JPG', 'https://images.lvrcdn.com/c/2024/10/17/36c437af-e025-4705-9727-bf5f1bcf39b0/b4c67d5c-c86c-4fcf-9e7c-9f4b28f60cde20241018095449.JPG']",False,False,100% Cotton,max mara,False,Shorts,White/Multi,Cotton
['https://www.luisaviaroma.com/en-us/p/sportmax/women/79I-50Q013?ColorId=MDA00&lvrid=_p_dMA3_gw'],79I-50Q013,79I-50Q013,cartone one-sleeve jersey long dress,asymmetric neckline model is wearing a size s made in italy,"[['women', 'SPORTMAX']]",black_004,119.0,595.0,['L'],['L'],"['https://images.lvrcdn.com/c/2024/03/12/815f2337-248d-478b-adfd-028aea38c773/7f1f741f-a87c-4497-9eb9-9367191491c020240313154723.JPG', 'https://images.lvrcdn.com/c/2024/03/15/6360eb31-6987-4e9c-9fb5-466b7588170a/9f20c20f-510e-416d-b052-7250235ab77920240319100144.JPG', 'https://images.lvrcdn.com/c/2024/03/15/6360eb31-6987-4e9c-9fb5-466b7588170a/eac2edb7-107d-47df-b590-d32aa550729f20240319100147.JPG', 'https://images.lvrcdn.com/c/2024/03/12/815f2337-248d-478b-adfd-028aea38c773/fa614084-feba-4450-832b-7d9fde1af1eb20240313154715.JPG', 'https://images.lvrcdn.com/c/2024/03/12/815f2337-248d-478b-adfd-028aea38c773/5b7ce58d-2e29-406d-937f-cb4491b5a40e20240313154719.JPG']",False,False,"95% Polyester, 5% Elastane",sportmax,True,Dress,Black,"Polyester, Elastane"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-YV0002?ColorId=MDQw0&lvrid=_p_dF4U_gw'],81I-YV0002,81I-YV0002,prati leather clutch,height: 11cm width: 24cm depth: 8cm strap drop: 50cm metal chain strap metal frame with clasp closure lined made in italy,"[['women', 'WEEKEND MAX MARA']]",latte_040,370.0,370.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2025/01/10/e5d7bb81-d1cf-4bb0-b18d-00db7ae97fe9/47ea4e9a-6bd1-4bc2-ba9e-4f9b69e0bf3720250114125852.JPG', 'https://images.lvrcdn.com/c/2025/01/10/e5d7bb81-d1cf-4bb0-b18d-00db7ae97fe9/be7c2f42-86fb-40f8-b9e9-ee603b7bd78620250113124246.JPG', 'https://images.lvrcdn.com/c/2025/01/10/e5d7bb81-d1cf-4bb0-b18d-00db7ae97fe9/bdd9db73-b964-46a3-9084-a04dacfe84f720250113124249.JPG', 'https://images.lvrcdn.com/c/2025/01/10/e5d7bb81-d1cf-4bb0-b18d-00db7ae97fe9/cf460d2d-73fd-4a54-b725-079f8db2ffed20250113124243.JPG', 'https://images.lvrcdn.com/c/2025/01/10/e5d7bb81-d1cf-4bb0-b18d-00db7ae97fe9/d82d4ee0-639d-47dc-8193-abd27ef7b06620250113124240.JPG']",False,False,100% Goat,weekend max mara,False,Clutch,Latte,Goat
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/80I-519033?ColorId=MDA50&lvrid=_p_d5K2_gw'],80I-519033,80I-519033,apollo knit top,contrasting color stitched collar and cuffs model is wearing a size s,"[['women', ""'S MAX MARA""]]",black_009,148.0,595.0,['XL'],['XL'],"['https://images.lvrcdn.com/c/2024/05/13/2e16e6ba-86f0-4439-a932-6c85e6b1583c/4a4ca522-006c-41a4-9a31-a92643be53eb20240514124958.JPG', 'https://images.lvrcdn.com/c/2024/05/13/1cb30e5c-1389-4a5a-919b-c3273ce52a46/57b7cd1e-34d1-4a88-a125-138964d807d520240514102056.JPG', 'https://images.lvrcdn.com/c/2024/05/13/1cb30e5c-1389-4a5a-919b-c3273ce52a46/1fe16cba-e455-48fb-a627-de4f8bb4476320240514102102.JPG', 'https://images.lvrcdn.com/c/2024/05/13/2e16e6ba-86f0-4439-a932-6c85e6b1583c/41134aa8-8620-4df9-adff-5e3b28d2188920240514124955.JPG', 'https://images.lvrcdn.com/c/2024/05/13/2e16e6ba-86f0-4439-a932-6c85e6b1583c/a37b5a2a-7ae4-4273-8582-efe6841874e220240514124952.JPG']",False,False,"80% Wool, 20% Cashmere",'s max mara,True,Top,Black,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-KOZ029?ColorId=MDAz0&lvrid=_p_dF4U_gw'],81I-KOZ029,81I-KOZ029,editta embroidered poplin top,back button closure with keyhole all over embroidery placement may vary model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",white_003,195.0,195.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/11/07/b1ff01d8-f45f-4a14-8999-306d192ae659/4e7e538e-ce19-4ce0-8fe8-61e51bc3efee20241108140442.JPG', 'https://images.lvrcdn.com/c/2024/11/07/7b068583-612d-487c-a4aa-c57f3b2fc177/fb3819d6-0f66-4426-a935-5f8ec98484c320241108163217.JPG', 'https://images.lvrcdn.com/c/2024/11/07/7b068583-612d-487c-a4aa-c57f3b2fc177/8a594acd-8b51-4ff0-857b-78d738f650a120241108163220.JPG', 'https://images.lvrcdn.com/c/2024/11/07/b1ff01d8-f45f-4a14-8999-306d192ae659/077ed777-b65b-43f8-b6cf-022acab5b5f620241108140437.JPG', 'https://images.lvrcdn.com/c/2024/11/07/b1ff01d8-f45f-4a14-8999-306d192ae659/3fb42246-2c75-4ba2-b9bc-7f5a2feb2f6720241108140440.JPG']",False,False,100% Cotton,weekend max mara,False,Top,White,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4P020?ColorId=MDAz0&lvrid=_p_dLCG_gw'],81I-F4P020,81I-F4P020,lesena tech jersey blazer,front button closure button cuffs two front pockets model is wearing a size s,"[['women', 'MAX MARA']]",black_003,654.0,654.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/24/0ae9785c-66b0-460a-b48a-72b636d28a2e/0c109083-cbdc-4de2-9c11-71efc6e591b120240725130218.JPG', 'https://images.lvrcdn.com/c/2024/07/24/c4a6fab9-cc47-430d-9261-a4bdc8d57622/c5d7722a-de70-4cf4-adcf-cafd4aadac2620240725084310.JPG', 'https://images.lvrcdn.com/c/2024/07/24/c4a6fab9-cc47-430d-9261-a4bdc8d57622/73a2b57e-ebae-4097-ab63-9b3035d9b17120240725084312.JPG', 'https://images.lvrcdn.com/c/2024/07/24/0ae9785c-66b0-460a-b48a-72b636d28a2e/f3824f41-0c42-4ce9-b11d-a712ca33f11d20240725130212.JPG', 'https://images.lvrcdn.com/c/2024/07/24/0ae9785c-66b0-460a-b48a-72b636d28a2e/b36d6b77-ee4b-4e6d-8fe6-14bf018422d320240725130215.JPG']",False,False,"52% Cotton, 38% Elastomultiestere, 10% Elastane",max mara,False,Blazer,Black,"Cotton, Elastane"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-YB8001?ColorId=MDAy0&lvrid=_p_dLCG_gw'],80I-YB8001,80I-YB8001,tregic waterproof quilted down vest,drawstring at collar front zip closure down feather filling model is wearing a size 42,"[['women', 'MAX MARA']]",black_002,597.0,597.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '38 IT', '34 IT', '40 IT']","['https://images.lvrcdn.com/c/2024/05/07/8354af05-8ff2-49e2-b910-22570bc35907/dc3289aa-1b24-4fca-9d75-0a0a67fa687620241129155855.JPG', 'https://images.lvrcdn.com/c/2024/10/23/c620f51a-e4de-4eb9-9422-24dc8d41d9f6/e4cdb6f2-157f-4296-8aa7-cf443b4326ad20241024121716.JPG', 'https://images.lvrcdn.com/c/2024/10/23/c620f51a-e4de-4eb9-9422-24dc8d41d9f6/4939f731-9be4-4502-b15a-66bb0b2ad15320241024121719.JPG', 'https://images.lvrcdn.com/c/2024/05/07/8354af05-8ff2-49e2-b910-22570bc35907/6a7fd200-f8a1-4fab-935b-4905871622dd20241129155852.JPG', 'https://images.lvrcdn.com/c/2024/05/07/8354af05-8ff2-49e2-b910-22570bc35907/751da641-adfd-4b7c-b823-b4bfb0a3964720241129155901.JPG', 'https://images.lvrcdn.com/c/2024/05/07/8354af05-8ff2-49e2-b910-22570bc35907/7757fabf-f5fe-40da-b76e-e6f69c44bf1420241129155858.JPG']",False,False,"Main: 100% Polyamide, Filling: Feathers",max mara,False,Vest,Black,"Polyamide, Feathers"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-Z8M002?ColorId=NTgzME41&lvrid=_p_dLCG_gw'],81I-Z8M002,81I-Z8M002,menton4 metal sunglasses,metal frame logo detail at temple bridge: 15mm temple: 135mm uv400 protection lens category: 3 compatible with prescription lenses not polarized,"[['women', 'MAX MARA']]",green_5830n,259.0,259.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/12/06/2dcf5569-6d23-4a7e-88bb-577b46db8586/c496db2f-7799-448a-be00-b2c3a370e1b820241210153838.JPG', 'https://images.lvrcdn.com/c/2024/12/06/2dcf5569-6d23-4a7e-88bb-577b46db8586/2b3581ff-89ca-4f32-b374-7f3a6f871eb620241210153834.JPG', 'https://images.lvrcdn.com/c/2024/12/06/2dcf5569-6d23-4a7e-88bb-577b46db8586/bc0e3d06-1f6a-4aa7-9ee5-3710da68143d20241210153832.JPG']",False,False,Metal,max mara,False,Sunglasses,Green,Metal
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50P004?ColorId=MDAz0&lvrid=_p_dLCG_gw'],80I-50P004,80I-50P004,asburgo wool & cashmere long coat,non closure two side pockets model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",grey_003,1767.0,5890.0,"['36 IT', '42 IT']","['42 IT', '36 IT']","['https://images.lvrcdn.com/c/2024/05/15/fe5c9b6b-6c95-4d5d-8389-489fc2aa805c/fbe6b136-ae39-4ab3-9e21-7d2ac170cf4320240516091806.JPG', 'https://images.lvrcdn.com/c/2024/05/15/09cc58d5-5d44-42fc-89a3-bfc369c6b2c6/5e5c5a97-92e2-499a-b664-e4d51ef774d120240529103130.JPG', 'https://images.lvrcdn.com/c/2024/05/15/09cc58d5-5d44-42fc-89a3-bfc369c6b2c6/6b2bc9b0-e19a-45a8-9833-c1999bdc867a20240529103126.JPG', 'https://images.lvrcdn.com/c/2024/05/15/fe5c9b6b-6c95-4d5d-8389-489fc2aa805c/c9e7624f-03b4-4a02-855e-0224ddff5ee520240516091801.JPG', 'https://images.lvrcdn.com/c/2024/05/15/fe5c9b6b-6c95-4d5d-8389-489fc2aa805c/2ee8c9fa-7614-46f7-a1b8-e58197bc5cd720240516091804.JPG']",False,False,"70% Virgin Wool, 30% Cashmere",max mara,True,Coat,Grey,"Virgin Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-KOZ031?ColorId=MDAy0&lvrid=_p_dF4U_gw'],81I-KOZ031,81I-KOZ031,dry denim midi skirt,back zip closure pleated two side pockets model is wearing a size 40,"[['women', 'WEEKEND MAX MARA']]",blue_002,385.0,385.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT']","['42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/c7eeec69-f1d6-4f04-bee5-7a563a686a00/5b94bb9c-a057-4f7e-ba3b-65dba35bb52920241108121020.JPG', 'https://images.lvrcdn.com/c/2024/11/07/747459b3-4a7b-4c39-9db0-036e61f901d1/82ab0d26-6ec8-4cca-8853-9f8cbccc7e1420241108163208.JPG', 'https://images.lvrcdn.com/c/2024/11/07/747459b3-4a7b-4c39-9db0-036e61f901d1/196e48be-49fe-499c-8bbe-3f2b2b8e73c620241108163205.JPG', 'https://images.lvrcdn.com/c/2024/11/07/c7eeec69-f1d6-4f04-bee5-7a563a686a00/b261ad5a-e11a-4eda-9b73-94673877223020241108121013.JPG', 'https://images.lvrcdn.com/c/2024/11/07/c7eeec69-f1d6-4f04-bee5-7a563a686a00/adda29d5-f343-4a65-81e9-9890858d5b2c20241108121017.JPG']",False,False,100% Cotton,weekend max mara,False,Skirt,Blue,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50R063?ColorId=MDMw0&lvrid=_p_dLCG_gw'],80I-50R063,80I-50R063,egizio silk satin long dress,concealed zip closure back cape panel model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",purple_030,1047.0,3490.0,"['34 IT', '36 IT', '38 IT']","['38 IT', '34 IT', '36 IT']","['https://images.lvrcdn.com/c/2024/05/07/466c87e8-f894-4971-8321-6efecb9c22b3/43995bf5-9b1f-4a5e-8507-7dcfb7b34fb920240508122557.JPG', 'https://images.lvrcdn.com/c/2024/05/07/79a3ca8c-3811-4bbe-a997-800e2b5dd821/ae3cd5a8-21ca-4297-a51b-8a9af6c86c5420240508085726.JPG', 'https://images.lvrcdn.com/c/2024/05/07/79a3ca8c-3811-4bbe-a997-800e2b5dd821/7e02dbd6-4ca7-4274-bac6-9639e17b738820240508085729.JPG', 'https://images.lvrcdn.com/c/2024/05/07/466c87e8-f894-4971-8321-6efecb9c22b3/ae9247e3-ee8c-403e-b4cc-b4f28d11d1ed20240508122549.JPG', 'https://images.lvrcdn.com/c/2024/05/07/466c87e8-f894-4971-8321-6efecb9c22b3/99dc5eb4-2ff7-4a1c-8c40-32fe6b07386920240508122554.JPG']",False,False,100% Silk,max mara,True,Dress,Purple,Silk
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/81I-5K2026?ColorId=MDAy0&lvrid=_p_d5K2_gw'],81I-5K2026,81I-5K2026,jour cotton jersey zip up sweatshirt,non-detachable hood with drawstring front zip closure ribbed cuffs and hem two front pockets model is wearing a size s,"[['women', ""'S MAX MARA""]]",camel_002,525.0,525.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/25/ff499fd9-01d1-4ef5-9cb8-fb2a49ceec31/2c7c454f-845c-425a-9dcf-9ef963571ab620240726105926.JPG', 'https://images.lvrcdn.com/c/2024/07/25/c0392530-689c-44f2-b3ad-92955ff14836/d5effd74-412a-499d-a89c-8c505003f89f20240726122537.JPG', 'https://images.lvrcdn.com/c/2024/07/25/c0392530-689c-44f2-b3ad-92955ff14836/22c3d339-56c9-4f4d-b343-189996d251e820240726122541.JPG', 'https://images.lvrcdn.com/c/2024/07/25/ff499fd9-01d1-4ef5-9cb8-fb2a49ceec31/64ad3004-7e9e-4f1a-bbf8-9c06c6e03dc920240726105923.JPG', 'https://images.lvrcdn.com/c/2024/07/25/ff499fd9-01d1-4ef5-9cb8-fb2a49ceec31/ce662191-5407-4fc1-bb8c-b7bd2229aca720240726105920.JPG']",False,False,"78% Cotton, 22% Polyester",'s max mara,False,Sweatshirt,Camel,"Cotton, Polyester"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-F4P003?ColorId=MDA00&lvrid=_p_dLCG_gw'],80I-F4P003,80I-F4P003,siro crepe tank top,ribbed collar and arm openings model is wearing a size s,"[['women', 'MAX MARA']]",black_004,92.0,265.0,"['S', 'M', 'L']","['M', 'L', 'S']","['https://images.lvrcdn.com/c/2024/01/18/9efdb4cd-7bf4-4844-99bb-ad34befd1c37/f1ab4af0-7024-4c4c-862c-ab9368378aaa20240119132637.JPG', 'https://images.lvrcdn.com/c/2024/05/31/3314d577-ba70-4739-8bfa-9c1f9c84bde9/09a92d05-446e-4884-9f71-04320768d6ec20240603103526.JPG', 'https://images.lvrcdn.com/c/2024/05/31/3314d577-ba70-4739-8bfa-9c1f9c84bde9/48ab1647-7e64-4e7e-9f90-06cd50373e9e20240603103523.JPG', 'https://images.lvrcdn.com/c/2024/01/18/9efdb4cd-7bf4-4844-99bb-ad34befd1c37/3a3207f5-a3aa-407e-9450-8f037a26a79220240119132647.JPG', 'https://images.lvrcdn.com/c/2024/01/18/9efdb4cd-7bf4-4844-99bb-ad34befd1c37/ccb534c5-a364-414b-a7cf-57146aeff45420240119132642.JPG']",False,False,"65% Viscose, 35% Polyamide",max mara,True,Tank Top,Black,"Viscose, Polyamide"
