url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/vests-and-gilets/the-cube-hooded-grosgrain-trimmed-quilted-shell-down-vest/1647597330148904'],1647597330148904,1647597330148904,the cube hooded grosgrain-trimmed quilted shell down vest,"max mara upcycles leftovers from the production of its iconic coats to pad 'the cube' line. this vest is made from shell with grosgrain ties that are woven with logos and tipped with gold-tone hardware. it folds down to a small size too, so it's perfect for getaways when packing space comes at a premium.",[['Max Mara']],sand,894.0,1490.0,"['10', '12', '8', '6', '14']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597330148904/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148904/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148904/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148904/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148904/cu/w600_q80.jpg']",False,False,Lightgray shell  Snap fastenings through front  100% polyamide; lining: 100% polyester  Machine wash,max mara,True,Vests,sand,shell
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/saletta-oversized-pinstriped-cotton-and-silk-blend-blouse/1647597328926259'],1647597328926259,1647597328926259,saletta oversized pinstriped cotton and silk-blend blouse,"once you have the classics covered, it's wise to invest in shirts and blouses with a point of difference - like max mara's oversized 'saletta' style. it's cut from cotton that's blended with soft silk and embroidered with perennial pinstripes. the open placket will show off a pendant or your favorite chains.",[['Max Mara']],white,537.0,895.0,"['8', '10', '12', '14', '16']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926259/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926259/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926259/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926259/cu/w600_q80.jpg']",False,False,"White and black cotton and silkblend  Slips on  80% cotton, 20% silk  Dry clean",max mara,True,Tops,white,cotton and silk blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/mini-dresses/belford-grain-de-poudre-wool-blend-mini-dress/1647597341004772'],1647597341004772,1647597341004772,belford grain de poudre wool-blend mini dress,max mara’s mini dress is cut from grain de poudre wool-blend - a textured fabric typically used in suiting. it's tailored for a slim fit and has a plunging v-neckline and an exposed zipper along the back.,[['Max Mara']],black,630.0,1050.0,"['4', '12']","['4', '6', '12', '14', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597341004772/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004772/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004772/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004772/cu/w600_q80.jpg']",False,False,"Black grain de poudre woolblend  Zip fastening along back  96% wool, 4% elastane; lining: 95% acetate, 5% elastane  Dry clean",max mara,True,Dresses,black,wool blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/caden-pleated-linen-wide-leg-pants/1647597303558014'],1647597303558014,1647597303558014,caden pleated linen wide-leg pants,"the compelling force of icons like renée perle and eileen gray inspire max mara's spring '23 collection. fluid in motion on the runway, these 'caden' pants are tailored generously from linen with pleats to enhance the elegant wide-leg shape. the hems are unfinished, ready for you to have altered so they just skim the floor.",[['Max Mara']],sand,463.0,925.0,['12'],"['4', '6', '12', '14', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597303558014/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303558014/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303558014/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303558014/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303558014/cu/w600_q80.jpg']",False,False,"Sand linen  Concealed hook, button and zip fastening at front  100% linen; buttons: 100% horn (Cow)  Dry clean",max mara,True,Pants,sand,linen
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/tapered/terreno-stretch-cotton-slim-leg-pants/1647597341004692'],1647597341004692,1647597341004692,terreno stretch-cotton slim-leg pants,"max mara's 'leisure' line prioritizes comfort, while maintaining the label's signature clean aesthetic. cut in a slim silhouette, these 'terreno' pants are made from breathable stretch-cotton and have an adjustable drawstring tipped with gold-tone aglets. style yours with low-top sneakers or sandals.",[['Max Mara']],cream,177.0,295.0,"['6', '12', '14', '18']","['18', '4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597341004692/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004692/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004692/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004692/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004692/cu/w600_q80.jpg']",False,False,"Ecru stretchcotton  Pull on  96% cotton, 4% elastane  Machine wash or dry clean   Designer color: Pearl Gray",max mara,True,Pants,cream,stretch cotton
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/full-length/oggetti-cotton-blend-chambray-jumpsuit/25185454456085636'],25185454456085636,25185454456085636,oggetti cotton-blend chambray jumpsuit,"max mara's 'oggetti' jumpsuit is made from soft cotton-blend chambray in a pared back, relaxed silhouette. it has a row of buttons along the front, which you can undo to show a tank underneath, and is embroidered with a tonal logo at the back pocket. keep it casual with sneakers or flats.",[['Max Mara']],blue,359.0,1195.0,"['8', '10']","['6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/25185454456085636/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454456085636/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454456085636/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454456085636/cu/w600_q80.jpg']",False,False,"Darkblue cottonblend chambray  Button fastenings along front  82% cotton, 18% polyester  Dry clean",max mara,True,Jumpsuits,blue,cotton blend chambray
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/leisure-ragazza-stretch-jersey-top/1647597330163045'],1647597330163045,1647597330163045,leisure ragazza stretch-jersey top,"max mara's 'ragazza' top is part of the label's 'leisure' collection, which is filled with versatile styles that work for many occasions. it's made from stretch-jersey and has a smooth slim fit that contours your curves. style yours with wide-leg pants.",[['Max Mara']],dark green,98.0,195.0,"['large', 'x small', 'medium']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163045/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163045/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163045/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163045/cu/w600_q80.jpg']",False,False,"Green stretchjersey  Slips on  92% viscose, 8% elastane  Hand wash",max mara,True,Tops,dark green,stretch jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/tanks-and-camis/leisure-soldino-ribbed-knit-tank/1647597337813691'],1647597337813691,1647597337813691,leisure soldino ribbed-knit tank,"""style meets comfort"" in max mara's 'leisure' collection. made from finely ribbed-knit, this 'soldino' tank has a longline silhouette with a crew neckline and cap sleeves. wear yours with the label's skirts or tailored pants.",[['Max Mara']],black,163.0,325.0,"['x small', 'small', 'medium', 'large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597337813691/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337813691/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337813691/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337813691/cu/w600_q80.jpg']",False,False,"Black viscose and polaymideblend  Slips on  65% viscose, 35% polyamide  Hand wash",max mara,True,Tops,black,viscose and polyamide blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/leisure-talete-crinkled-satin-midi-dress/1647597330153337'],1647597330153337,1647597330153337,leisure talete crinkled-satin midi dress,"max mara's 'leisure' collections are designed to be laid-back and timeless. made from crinkled-satin and cut on the bias, this 'talete' slip dress has wide straps that will conceal your bra. few styles are as versatile - a simple switch of accessories will totally transform it.",[['Max Mara']],light green,175.0,350.0,"['18', '10', '14', '16']","['10', '2', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597330153337/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153337/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153337/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153337/cu/w600_q80.jpg']",False,False,Armygreen crinkledsatin   Slips on   100% acetate   Dry clean,max mara,True,Dresses,light green,crinkled satin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/maxi-dresses/leisure-valido-stretch-jersey-maxi-dress/1647597330163028'],1647597330163028,1647597330163028,leisure valido stretch-jersey maxi dress,"max mara's 'leisure' line mirrors the clean, sophisticated style of the main collection. cut from stretch-jersey, this 'valido' maxi dress has a fitted bodice and an inverted box pleat at the front to enhance the swishy skirt.",[['Max Mara']],red,255.0,425.0,"['medium', 'small', 'large', 'x small', 'x large']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163028/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163028/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163028/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163028/cu/w600_q80.jpg']",False,False,"Burgundy stretchjersey  Slips on  92% viscose, 8% elastane; lining: 94% polyamide, 6% elastane  Hand wash or dry clean  Designer color: Wine",max mara,True,Dresses,red,stretch jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/straight-leg/leisure-glasgow-stretch-jersey-straight-leg-pants/1647597330163020'],1647597330163020,1647597330163020,leisure glasgow stretch-jersey straight-leg pants,"pants like max mara's 'glasgow' style are effortless - you can dress them up or down, depending on your plans. they're made from stretch-jersey and have a classic straight-leg shape. wear yours with a lightweight blouse, crisp shirting or oversized sweater.",[['Max Mara']],dark brown,195.0,325.0,"['x large', 'large', 'x small', 'small']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163020/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163020/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163020/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163020/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163020/cu/w600_q80.jpg']",False,False,"Burgundy stretchjersey  Concealed hook and zip fastening at side  73% viscose, 22% polyamide, 5% elastane  Hand wash",max mara,True,Pants,dark brown,stretch jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/tapered/orlanda-cropped-stretch-ponte-slim-leg-pants/1647597354715422'],1647597354715422,1647597354715422,orlanda cropped stretch-ponte slim-leg pants,"max mara's 'orlanda' pants will add an air of sophistication to any outfit. they've been tailored in italy from smooth, sculpting stretch-ponte and have cropped hems. balance the slim-leg shape with a flowy blouse or sweater.",[['Max Mara']],black,575.0,575.0,"['x small', 'small', 'medium', 'large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354715422/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715422/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715422/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715422/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715422/cu/w600_q80.jpg']",False,False,"Black stretchponte  Concealed button, hook and zip fastening at front  80% polyamide, 20% elastane  Hand wash",max mara,False,Pants,black,stretch ponte
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/mini/sondalo-wool-twill-mini-skirt/1647597344654336'],1647597344654336,1647597344654336,sondalo wool-twill mini skirt,max mara's 'sondalo' skirt is tailored simply but flawlessly. it's made from wool-twill in a thigh-grazing length that's balanced with a high-rise waist. cue the fall '24 show styling it with knitted tights and loafers.,[['Max Mara']],dark gray,345.0,575.0,['14'],"['4', '6', '12', '14', '2', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597344654336/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654336/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654336/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654336/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654336/cu/w600_q80.jpg']",False,False,"Mélange gray wooltwill  Concealed hook, button and zip fastening at front  100% wool; lining: 95% acetate, 5% elastane  Dry clean",max mara,True,Skirts,dark gray,wool twill
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/cardigans/tiberio-belted-wool-cardigan/1647597354715043'],1647597354715043,1647597354715043,tiberio belted wool cardigan,"max mara's 'tiberio' cardigan is equally chic and comfy. it's cut from wool and has blouson sleeves accentuated by the gathered dropped shoulders and ribbed cuffs. the waist is threaded with tassel-tipped ties, allowing you to cinch the shape as you please. style yours with the matching pants.",[['Max Mara']],beige,1275.0,1275.0,"['small', 'medium', 'large', 'xx large']","['medium', 'xx large', 'large', 'x large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354715043/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715043/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715043/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715043/cu/w600_q80.jpg']",False,False,Beige wool  Ties at front  100% virgin wool  Hand wash,max mara,False,Knitwear,beige,wool
