url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted
['https://us.maxmara.com/p-5776024606001-garonna-kaki'],5776024606001,5776024606,fringed mini skirt,"straight-fit short skirt featuring refined detail that alternates between thread fringes and glass bugle bead-embroidered fringes. the elegant and ultra-feminine model boasts a concealed side zip. everyday style meets refinement and western charm in the signature collection by lucy hale for weekend max mara. a loving tribute to the western aesthetic, with clean-cut garments and iconic detailing. effortless looks melding comfort, elegance and authenticity.","[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Fringed mini skirt']]",kaki,197.0,395.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5776024606/001/s3master/5776024606001-a-garonna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5776024606/001/s3details/5776024606001-b-garonna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5776024606/001/s3details/5776024606001-d-garonna_normal.jpg#product']",False,False,Jersey fabric 100% polyester; lining 100% polyester; - exclusive of decoration.,weekend max mara,True
['https://us.maxmara.com/p-1786014106001-norcia-black'],1786014106001,1786014106,compact jersey trousers,"straight-line trousers, made of soft compact viscose jersey. the construction features a slightly high waist, trouser crease on the leg and slash pockets on the sides. fastening with wide waistband, flap with zip and small hook.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Compact jersey trousers']]",black,626.0,895.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786014106/001/s3master/1786014106001-a-norcia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786014106/001/s3details/1786014106001-b-norcia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786014106/001/s3details/1786014106001-d-norcia_normal.jpg#product']",False,False,"78% viscose, 16% polyamide, 6% elastane.",max mara,True
['https://us.maxmara.com/p-9016114306003-rubens-camel'],9016114306003,9016114306,wool and cashmere midi coat,"single-breasted midi coat made from hand-stitched double zibeline wool and cashmere fabric. straight cut with lapel collar, inset side pockets with flap on the front, and sleeves with slightly dropped shoulders. the matching belt with a monogram buckle accentuates the feminine silhouette. front fastening with visible buttons.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Wool and cashmere midi coat']]",camel,1932.0,2760.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016114306/003/s3master/9016114306003-a-rubens_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016114306/003/s3details/9016114306003-b-rubens_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016114306/003/s3details/9016114306003-d-rubens_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016114306/003/s3details/9016114306003-e-rubens_normal.jpg#product']",False,False,"Coat fabric 66% virgin wool, 34% cashmere; - except joining thread; lining 100% silk; with belt in cattle.",'s max mara,True
['https://us.maxmara.com/p-5971045106007-cabina-white'],5971045106007,5971045106,jersey print t-shirt,"short-sleeved t-shirt in soft pure cotton jersey fabric. the straight-fit model boasts a rib-knit round neckline and small side slit detail at the hem. customised with a signature collection graphic on the front, in addition to a butterfly logo on the back of the neck.","[['Homepage', 'Clothing', 'Clothing', 'Tops and t-shirts', 'Tops and t-shirts', 'Jersey print T-shirt']]",white,175.0,175.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971045106/007/s3master/5971045106007-a-cabina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971045106/007/s3details/5971045106007-b-cabina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971045106/007/s3details/5971045106007-d-cabina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971045106/007/s3details/5971045106007-e-cabina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971045106/007/s3details/5971045106007-f-cabina_normal.jpg#product']",False,False,Jersey fabric 100% cotton; embroidery thread 100% polyester; - exclusive of decoration.,weekend max mara,False
['https://us.maxmara.com/p-1126014106006-cicladi-vanilla'],1126014106006,1126014106,water-repellent gabardine trench coat,"double-breasted trench coat made of lightweight water-repellent wool and cotton gabardine. the garment features long sleeves in a pure wool cable knit, dropped shoulder, lapel collar and welt pockets on the sides. embellished with a storm shield on the back and a centre-back slit. the matching belt accentuates the silhouette. lined in plain fabric and fastened with visible buttons.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Water-repellent gabardine trench coat']]",vanilla,2023.0,2890.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1126014106/006/s3master/1126014106006-a-cicladi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1126014106/006/s3details/1126014106006-b-cicladi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1126014106/006/s3details/1126014106006-d-cicladi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1126014106/006/s3details/1126014106006-e-cicladi_normal.jpg#product']",False,False,"Fabric 62% virgin wool, 38% cotton; lining 52% viscose, 48% cotton; with knitted details 100% virgin wool; with knitted wristbands 95% virgin wool, 4% polyamide, 1% elastane.",max mara,True
['https://us.maxmara.com/p-9016124306003-manuele-camel'],9016124306003,9016124306,double-breasted wool and cashmere coat,"long, straight, double-breasted coat made from hand-stitched luxurious wool and cashmere zibeline double cloth. the style features a lapel collar, welt pockets on the sides and long sleeves with dropped shoulder. the matching belt accentuates the silhouette. finished with centre-back slit and visible two-button fastening on the front.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Double-breasted wool and cashmere coat']]",camel,2163.0,3090.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016124306/003/s3master/9016124306003-a-manuele_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016124306/003/s3details/9016124306003-b-manuele_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016124306/003/s3details/9016124306003-d-manuele_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016124306/003/s3details/9016124306003-e-manuele_normal.jpg#product']",False,False,"Fabric 66% virgin wool, 34% cashmere; - except joining thread.",'s max mara,True
['https://us.maxmara.com/p-2361055106001-boemia-ivory'],2361055106001,2361055106,stretch cotton fitted jumper,"fitted and feminine jumper made of ribbed stretch cotton, with a contrasting tubular detail that runs along the sleeves, shoulders and back of the neck, while the front is defined by ribs and drop stitching. the style is completed by dropped armholes and drop stitching along the sides. regular fit.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Stretch cotton fitted jumper']]",ivory,765.0,765.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2361055106/001/s3master/2361055106001-a-boemia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2361055106/001/s3details/2361055106001-b-boemia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2361055106/001/s3details/2361055106001-d-boemia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2361055106/001/s3details/2361055106001-e-boemia_normal.jpg#product']",False,False,"68% cotton, 32% polyester.",sportmax,False
['https://us.maxmara.com/p-1226034206003-kim-black'],1226034206003,1226034206,wool satin shirt dress,"midi dress made of lightweight pure wool satin with a straight silhouette, side slits, a classic pointed collar, and long sleeves with cuff and button fastening. unlined garment with yoke cut and central pleat on the back, and welt pockets on the sides with stitching details that highlight the contours. front closure with visible buttons along the entire length. the matching belt to tie at the waist accentuates the silhouette.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Wool satin shirt dress']]",black,906.0,1295.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226034206/003/s3master/1226034206003-a-kim_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226034206/003/s3details/1226034206003-b-kim_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226034206/003/s3details/1226034206003-d-kim_normal.jpg#product']",False,False,100% virgin wool.,max mara,True
['https://us.maxmara.com/p-5971015106002-multib-navy'],5971015106002,5971015106,stretch organic cotton t-shirt,short-sleeved t-shirt in soft stretch organic cotton jersey fabric. the straight-fit model boasts a crew neckline and is customised with butterfly logo detail on the back of the neck. the garment's main fabric contains at least 50% cotton fibre grown according to the organic farming principles.,"[['Homepage', 'Clothing', 'Clothing', 'Tops and t-shirts', 'Tops and t-shirts', 'Stretch organic cotton T-shirt']]",navy,95.0,95.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971015106/002/s3master/5971015106002-a-multib_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971015106/002/s3details/5971015106002-b-multib_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971015106/002/s3details/5971015106002-d-multib_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971015106/002/s3details/5971015106002-e-multib_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5971015106/002/s3details/5971015106002-f-multib_normal.jpg#product']",False,False,"95% cotton, 5% elastane.",weekend max mara,False
['https://us.maxmara.com/p-9046124306025-vania-sand'],9046124306025,9046124306,cotton velvet jacket,"single-breasted jacket made of soft, 13-wale pure cotton corduroy. featuring a regular fit, a lapel collar, set-in sleeves and patch pockets with flaps on the front. the lined style is finished with small buttons on the cuffs and a centre-back slit. front fastening with visible buttons.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Cotton velvet jacket']]",sand,647.0,925.0,['4'],"['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9046124306/025/s3master/9046124306025-a-vania_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9046124306/025/s3details/9046124306025-b-vania_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9046124306/025/s3details/9046124306025-d-vania_normal.jpg#product']",False,False,"Fabric 100% cotton; lining 61% acetate, 39% viscose; sleeves lining 95% acetate, 5% elastane.",'s max mara,True
['https://us.maxmara.com/p-5346014106001-arduino-ecru'],5346014106001,5346014106,oversized alpaca and cotton cardigan,oversized v-neck cardigan in fine alpaca and cotton yarn featuring a relaxed fit and long low set-in sleeves. rib-knit trims. mother-of-pearl button fastening.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Oversized alpaca and cotton cardigan']]",ecru,225.0,450.0,"['XS', 'S', 'M', 'L']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346014106/001/s3master/5346014106001-a-arduino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346014106/001/s3details/5346014106001-b-arduino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346014106/001/s3details/5346014106001-d-arduino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346014106/001/s3details/5346014106001-e-arduino_normal.jpg#product']",False,False,"46% wool, 30% acrylic, 14% polyamide, 10% alpaca.",weekend max mara,True
['https://us.maxmara.com/p-5116124106001-dakar-optical-white'],5116124106001,5116124106,sleeveless poplin shirt,"comfort-fit sleeveless shirt in fine pure cotton poplin fabric featuring a crossover neckline, pointed collar and darted rear yoke. silhouette-accentuating matching sash. the left-hand hem is embellished with a small embroidered butterfly logo. this garment comprises natural fibres that are grown according to the organic farming standards and processed to preserve the garment’s long-term quality, softness and durability.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Sleeveless poplin shirt']]",white,162.0,325.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5116124106/001/s3master/5116124106001-a-dakar_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5116124106/001/s3details/5116124106001-b-dakar_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5116124106/001/s3details/5116124106001-d-dakar_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5116124106/001/s3details/5116124106001-e-dakar_normal.jpg#product']",False,False,Fabric 100% cotton; - exclusive of embroideries.,weekend max mara,True
['https://us.maxmara.com/p-2046064106004-adamo-black'],2046064106004,2046064106,double-breasted stretch wool blazer,"tailored double-breasted blazer made of natural-stretch pure-wool canvas. the collar with peak lapel fastens at the waist at the second button, while darts and side panels create a feminine silhouette. it is completed with internal lining, slanted chest pocket and flap pockets on the sides.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Double-breasted stretch wool blazer']]",black,903.0,1290.0,"['4', '6', '12', '0', '8', '2', '10']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046064106/004/s3master/2046064106004-a-adamo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046064106/004/s3details/2046064106004-b-adamo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046064106/004/s3details/2046064106004-d-adamo_normal.jpg#product']",False,False,"Fabric 100% virgin wool; lining 70% acetate, 30% polyester; sleeves lining 97% viscose, 3% acetate.",sportmax,True
['https://us.maxmara.com/p-5506024406003-kansas-black'],5506024406003,5506024406,leather belt,leather belt featuring an arrow-shaped tip and single belt loop. logo-engraved metal prong buckle. width: 4.5 cm. the accessory comes in a weekend max mara branded fabric dust bag.,"[['Homepage', 'Accessories', 'Accessories', 'Belts', 'Belts', 'Leather belt']]",black,62.0,125.0,[],"['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5506024406/003/s3master/5506024406003-a-kansas_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5506024406/003/s3details/5506024406003-d-kansas_normal.jpg#product']",False,False,"Cattle. Distributed by Max Mara S.r.l., registered office in Reggio Emilia (Italy), Via Giulia Maramotti 4, 42124 (IT)",weekend max mara,True
['https://us.maxmara.com/p-9016034306014-malika-ecru'],9016034306014,9016034306,wool wrap coat,"long coat made from luxurious, hand-stitched pure-wool drap double cloth. featuring a wrap silhouette, a lapel collar, inset side pockets with a flap applied on the front and a centre-back slit. long kimono sleeves with a raglan cut at the back. the wrap closure with a matching belt helps accentuate the waist.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Wool wrap coat']]",ecru,1253.0,1790.0,"['4', '6', '12', '8', '10', '2', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016034306/014/s3master/9016034306014-a-malika_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016034306/014/s3details/9016034306014-b-malika_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9016034306/014/s3details/9016034306014-d-malika_normal.jpg#product']",False,False,Fabric 100% virgin wool; - except joining thread.,'s max mara,True
